,CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
518,Ugjw4pEB_XxsF3gCoAEC,9pr1oE34bIM,"It's amazing the ONLY info on the police officer is that he is given an award. He couldn't find nothing else. Plus there were 4 other witness that support the opposing view but he state what a friend of the officer Wilson wife says repeatedly as fact. The was nothing but a hit piece on Michael brown. How long does it take to tell the truth.  It's been 9 days and we still don't have a statement from the officer. But they were quick to release dirt on Micheal brown.  Are you smelling it yet???  Are they waiting too see if any video are out there that caught this incident???  It don't take 9 plus days to show his written report. UNLESS ITS FILLED WITH LIES!!!  Truth don't change and doesn't need preparation, you just simply tell it.",False,False,False,False,False,False,False,False,False,False,False,False
519,Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would not have been going to college if he had lived. He would have been in the county jail awaiting trial for robbery, assault on a police officer and maybe even attempted murder",True,True,False,False,False,False,False,False,False,False,False,False
519,Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would non throw been get going to college if he take experience. He would have been in the county jail awaiting trial for robbery, assault on a police ship's officer and maybe even attempted slaying",True,True,False,False,False,False,False,False,False,False,False,False
519,Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would not have been going to college if he possess lived. Helium would have be in the county clink awaiting tryout for robbery, assault on a police policeman and maybe even attempted murder",True,True,False,False,False,False,False,False,False,False,False,False
519,Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael John brown would not have been going to college if atomic number 2 get lived. Helium would have been in the county jail awaiting run for robbery, assault on a police officer and maybe still assay murder",True,True,False,False,False,False,False,False,False,False,False,False
519,Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would non have be go to college if he had lived. He would have been in the county jail awaiting trial for looting, assault on a police officer and maybe even attempted execution",True,True,False,False,False,False,False,False,False,False,False,False
519,Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would non deliver be hold out to college if he had exist. He would have been in the county jailhouse awaiting trial for robbery, assault on a police officer and maybe even attempted murder",True,True,False,False,False,False,False,False,False,False,False,False
519,Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would not bear been go to college if he had lived. He would hold been in the county jail awaiting test for robbery, assault on a police officer and maybe still attempted slaying",True,True,False,False,False,False,False,False,False,False,False,False
520,UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was surrendering?  I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint.  Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole's murder? Explain the shots to Brown's back?  You conveniently omit this information.  All witnesses state that Brown's was surrendering except the 2 you mentioned.  I have not seen a single picture of the injuries sustained by the police officer who Brown allegedly beat.  Do you actually believe that if such pictures existed that they would not be all over the media by now?  I am not saying that the officer's actions were motivated by racism.  I am saying that the officer probably has psychopathic tendencies.  It seems that there are more of these types being hired to police the streets of the USA.  

Great presentation, but highly hypocritical..    ",True,True,False,True,False,False,False,False,False,False,False,False
520,UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was give up? I find it interesting that your witness accounts were limited solely to those 2 accounts that tolerate the minority viewpoint. Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole ' s murder? Explain the shots to Brown ' s back? You conveniently omit this information. All witnesses state that Brown ' s was surrendering except the 2 you mentioned. I have not seen a single picture of the injuries have by the police officer who Brown allegedly beat. Do you actually trust that if such pictures existed that they would not be all over the media by now? 1 am not saying that the officer ' s actions were motivated by racism. I am saying that the officer probably has psychopathic tendencies. It seems that there are more of these types be hired to police the streets of the USA. Great presentation, but highly hypocritical..",True,True,False,True,False,False,False,False,False,False,False,False
520,UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers bring in the area, who saw the incident and stated that Brown had his hands raised and was surrendering? Iodin discover it occupy that your witness accounting were limited solely to those 2 accounts that support the minority viewpoint. Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole ' s murder? Explain the shots to Brown ' s back? You conveniently omit this information. All witnesses state that Brown ' s was surrendering except the 2 you mentioned. I have not attend a single picture of the injuries sustained by the police police officer who Brown allegedly beat. Do you actually believe that if such pictures existed that they would not be all over the media by now? I am not saying that the officer ' s actions were motivated by racism. I am saying that the officer probably has psychopathic tendencies. It seems that there are more of these type being hired to police the streets of the USA. Great presentation, but highly hypocritical..",True,True,False,True,False,False,False,False,False,False,False,False
520,UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was surrendering? I find it interesting that your witness accounts were limited solely to those 2 report that support the minority viewpoint. Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole ' s murder? Explain the shots to John brown ' s back? You conveniently omit this information. All witnesses state that Brown ' s was surrendering except the 2 you mentioned. I have not seen a single picture of the injuries sustained by the police officer who Brown allegedly beat. Do you actually believe that if such pictures exist that they would not be all over the media by now? I am not saying that the officer ' s actions follow motivated by racism. I am saying that the officer probably has psychopathological tendencies. It seems that there are more of these type be hired to police the streets of the USA. Great presentation, but highly hypocritical..",True,True,False,True,False,False,False,False,False,False,False,False
520,UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and be surrendering? I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint. Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole ' s murder? Explain the shots to Brown ' s back? You conveniently take out this info. All witnesses state that Brown ' mho was surrendering except the 2 you mentioned. I have not seen a single picture of the injury sustained by the police officer who Brown allegedly beat. Do you actually believe that if such mental picture existed that they would not be all over the media by now? I am not saying that the officer ' s actions were motivated by racism. I am saying that the officer likely has psychopathic tendencies. It seems that there are more of these types being hired to police the streets of the USA. Great presentation, but highly hypocritical..",True,True,False,True,False,False,False,False,False,False,False,False
520,UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was surrendering? I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint. Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole ' s murder? Explain the shots to Brown ' s back? You conveniently omit this information. All witnesses state that Brown ' s was surrendering except the 2 you mentioned. I have not seen a single film of the injuries sustained by the police officeholder who Brown allegedly beat. Do you actually believe that if such pictures existed that they would not be all over the media by directly? I am not saying that the officer ' s actions were motivated by racism. One am saying that the officer probably has psychopathologic tendencies. It seems that there personify more of these types being hired to police the streets of the USA. Great presentation, but extremely hypocritical..",True,True,False,True,False,False,False,False,False,False,False,False
520,UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown have his hands raised and was surrendering? I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint. Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole ' s murder? Explain the shots to Brownness ' s back? You conveniently omit this information. All witnesses state that Brown ' s was surrendering except the 2 you mentioned. I have not seen a single picture of the injuries sustained by the police officer who Brown allegedly beat. Do you actually trust that if such pictures existed that they would not be all over the media by now? I am not saying that the officer ' s action were motivated by racism. Iodine am saying that the officer probably make psychopathic tendencies. It seems that there are more of these types being hired to police the streets of the USA. Great introduction, but highly hypocritical..",True,True,False,True,False,False,False,False,False,False,False,False
521,UgjxVU0ok82_bXgCoAEC,9pr1oE34bIM,"You call yourself an anarchist but defend a cop shooting an unarmed civilian. I'm highly disappointed. At the beginning of your video you referred to yourself as a ""square"" because you didn't know what a blunt is. It's much worse than that Stefan, you're incredibly out of touch as evidence by your complete ignorance towards black/hip hop culture and slang. If you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class America. ",False,False,False,False,False,False,False,False,False,False,False,False
522,UgjydCBc6g_p63gCoAEC,9pr1oE34bIM,"""Almost floor shaving quality cigars...""



Cmon on, keep the sensationalism down can you?


Other than that one comment, this video is perfect. Well thought out, well put.",False,False,False,False,False,False,False,False,False,False,False,False
523,UgjZ02fatvBFd3gCoAEC,9pr1oE34bIM," Thank you, Stefan.  Humorous, tragic  and enlightening.  From California.",False,False,False,False,False,False,False,False,False,False,False,False
524,Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous seeing this video over a year after. We all know “hands up don’t shoot” is bullshit. Still a tragedy but let’s not keep exploiting this mans death. No good has come from this in anyway shape or form.,True,True,False,False,False,False,False,False,False,False,False,False
524,Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous view this video ended a year after. We all know “ hands up don ’ t shoot ” is bullshit. Still a tragedy only let ’ s non maintain exploiting this mans last. No good has come from this in anyway shape beaver state form.,True,True,False,False,False,False,False,False,False,False,False,False
524,Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are bed absurd figure this video concluded a year after. We all know “ hands up don ’ metric ton shoot ” is bullshit. Still a tragedy but let ’ s not keep exploiting this mans demise. No good has come from this in anyway shape or phase.,True,True,False,False,False,False,False,False,False,False,False,False
524,Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous seeing this video over a year after. We all sleep with “ hands up don ’ thymine shoot ” is bullshit. Nevertheless a cataclysm but allow ’ s not keep overwork this mans death. No good have come from this in anyway shape beaver state form.,True,True,False,False,False,False,False,False,False,False,False,False
524,Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are have it off ridiculous run across this video ended a year after. We all know “ give astir don ’ triiodothyronine shoot ” is bullshit. Still a tragedy but let ’ s non keep exploiting this mans death. No effective has come from this in anyway shape or form.,True,True,False,False,False,False,False,False,False,False,False,False
524,Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous see this picture over a yr after. We all love “ hands improving don ’ t shoot ” be bullshit. Still a tragedy but let ’ s non keep exploiting this mans death. No good has come from this in anyway physical body or figure.,True,True,False,False,False,False,False,False,False,False,False,False
524,Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments be fucking ludicrous seeing this telecasting over a year after. We all cognise “ hands up don ’ tonne shoot ” is bullshit. Still a tragedy but let ’ s not keep exploiting this mans death. No good has come from this in anyway form or human body.,True,True,False,False,False,False,False,False,False,False,False,False
525,UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“Black thugs” what’s your plan @seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
525,UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“ Black thugs ” what ’ s your architectural plan @ seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
525,UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“ Pitch blackness punk ” what ’ s your program @ seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
525,UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“ Black hood ” what ’ s your plan @ seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
525,UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“ Black tough ” what ’ s your programme @ seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
525,UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“ Black thugs ” what ’ s your design @ seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
525,UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“ Pitch blackness thugs ” what ’ s your plan @ seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False
526,UgwU3r9jBORORMSF-Gt4AaABAg,9pr1oE34bIM,He said nigga way too many times,False,False,False,False,False,False,False,False,False,False,False,False
527,UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
527,UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo snowy ppl will say aaannnyything to make blk ppl look a certain way other then the truth. . even if trevon said he was a no limit nigga so the fuck what, kid say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse. . why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but information technology showed that mike made a trade with the depot owner so there was no robbery lol how about u talk about the corruption with the police and medium for withholding info?",True,False,False,False,False,True,True,False,False,False,False,False
527,UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other so the truth. . even if trevon said he was a no limit nigga so the fuck what, kids say dim things all the time, i once said i personify batman lol and? They sicken me an will make upward any form of excuse. . why dont u talking about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but information technology showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
527,UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way early then the truth. . even if trevon said he was a no limit nigga thus the fuck what, kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make astir any kind of excuse. . why dont u talk about the 2nd video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but information technology showed that mike progress to a trade with the store owner so there be no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
527,UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth. . even if trevon said helium was a no limit nigga so the fuck what, kids say dumb things all the time, i once said 1 was batman lol and? They sicken me an will have up any kind of excuse. . why dont u talk about the second tv tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how astir u talk about the subversion with the police and medium for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
527,UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other so the truth. . even if trevon said he was a no limit nigga so the fuck what, kid say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse. . why dont u talk of the town about the second video tbat came out 2 years after the mike brown office an how the cops said they didnt think it was important just it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
527,UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other and then the truth. . even if trevon said he was a no limit nigga so the fuck what, kids say dumb things all the time, unity once said i was batman lol and? They sicken me an will make up any kind of excuse. . why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cop said they didnt think it was important but it showed that mike made a trade with the store owner so thither follow no robbery lol how about u talking about the corruptness with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False
528,Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you people justifying murder are evil.,True,True,False,True,False,False,False,False,False,False,False,False
528,Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you people absolve execution are malefic.,True,True,False,True,False,False,False,False,False,False,False,False
528,Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you people apologize murder make up vicious.,True,True,False,True,False,False,False,False,False,False,False,False
528,Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you masses justifying murder be vicious.,True,True,False,True,False,False,False,False,False,False,False,False
528,Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you hoi polloi justifying slaying are malevolent.,True,True,False,True,False,False,False,False,False,False,False,False
528,Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you masses apologize murder be malefic.,True,True,False,True,False,False,False,False,False,False,False,False
528,Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you people rationalize execution are malign.,True,True,False,True,False,False,False,False,False,False,False,False
529,Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the injustice was against white kids, would there be ANY excuse?",True,True,False,True,False,False,False,False,False,False,False,False
529,Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the unjustness be against white kids, would at that place exist ANY apologise?",True,True,False,True,False,False,False,False,False,False,False,False
529,Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the iniquity equal against bloodless kids, would in that respect live ANY justify?",True,True,False,True,False,False,False,False,False,False,False,False
529,Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the injustice be against blank thomas kyd, would in that respect be ANY excuse?",True,True,False,True,False,False,False,False,False,False,False,False
529,Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the injustice be against clean kids, would on that point represent ANY relieve?",True,True,False,True,False,False,False,False,False,False,False,False
529,Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the iniquity was against livid tyke, would there make up ANY rationalize?",True,True,False,True,False,False,False,False,False,False,False,False
529,Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the unjustness be against white small fry, would on that point be ANY condone?",True,True,False,True,False,False,False,False,False,False,False,False
530,UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Man this guy has nothing but a bunch of waffling nonsense coming out of his mouth can you answer the question or what,True,True,False,False,False,False,False,False,False,False,False,False
530,UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Gentleman this guy rope deliver nothing just a bunch of waffling bunk coming out of his back talk can you answer the question operating room what,True,True,False,False,False,False,False,False,False,False,False,False
530,UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Humans this guy get naught simply a bunch of waffle gimcrack issue forth out of his mouth tin you answer the question operating theatre what,True,True,False,False,False,False,False,False,False,False,False,False
530,UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Human being this guy has nothing but a lot of waffle gimcrack coming out of his rima oris backside you answer the question operating theater what,True,True,False,False,False,False,False,False,False,False,False,False
530,UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Mankind this guy wire has nothing but a gang of waffling nonsensicality coming out of his oral fissure can you serve the interrogation oregon what,True,True,False,False,False,False,False,False,False,False,False,False
530,UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,World this guy cable cause nil but a crowd of waffling nonsense coming out of his mouth potty you respond the question operating theater what,True,True,False,False,False,False,False,False,False,False,False,False
530,UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Man this guy cable has null but a bunch of hesitate nonsense come in stunned of his sassing toilet you answer the question or what,True,True,False,False,False,False,False,False,False,False,False,False
531,UggIH-DopMWwGHgCoAEC,bUgKZMSxr3E,MERICA !!!,False,False,False,False,False,False,False,False,False,False,False,False
532,UggJ_WXiHE_SO3gCoAEC,bUgKZMSxr3E,ana kasparian is the most beautiful woman in the world,False,False,False,False,False,False,False,False,False,False,False,False
533,UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana is fuxking hot,True,True,False,False,True,False,False,False,False,False,False,False
533,UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana be fuxking red hot,True,True,False,False,True,False,False,False,False,False,False,False
533,UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana be fuxking raging,True,True,False,False,True,False,False,False,False,False,False,False
533,UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana be fuxking hot,True,True,False,False,True,False,False,False,False,False,False,False
533,UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana be fuxking hot,True,True,False,False,True,False,False,False,False,False,False,False
533,UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana make up fuxking hot,True,True,False,False,True,False,False,False,False,False,False,False
533,UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana embody fuxking red hot,True,True,False,False,True,False,False,False,False,False,False,False
534,UggMo8eV2JB2VngCoAEC,bUgKZMSxr3E," Johnathan Gentry
November 24 at 9:59pm ·
There is No winners or losers in this case. My heart & prayers go out to Michael Brown's family & Darren Wilson's family.
If any (current) Leader seeks to make this a racial issue & try to divide this country, you are a worker of satan.",False,False,False,False,False,False,False,False,False,False,False,False
535,UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but somebody tell this dumb ass girl 1,600 unarmed white people every year are killed by blacks & 3 weeks ago a BLACK COP shot a unarmed white man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related but in 2009 AD over 10,000 white women were raped by blacks FBI REPORTS what the fuck does rape have to do with being poor??? Answer nothing & anyone who rapes someone should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False
535,UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but somebody tell this dull ass young woman one, 600 unarmed whitened people every year are killed by blacks & 3 weeks ago a BLACK bull shot a unarmed white man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related but in 2009 AD over 10, 000 white women were rap by blacks FBI REPORTS what the fuck does rape have to do with be poor? ?? Answer nothing & anyone who rapes someone should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False
535,UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do non really care to much for some cops but somebody tell this dumb ass girl 1, 600 unarmed white masses every year are killed by blacks & 3 weeks ago a BLACK copper shot a unarmed white man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related merely in 2009 AD over 10, 000 white women were raped by blacks FBI REPORTS what the fuck does rape have to perform with being poor? ?? Answer nothing & anyone who dishonor someone should be hanged by the neck until stagnant.",True,True,False,True,True,False,False,False,False,False,False,False
535,UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but somebody tell this dumb ass girl 1, 600 unarmed white people every twelvemonth are killed by blacks & 3 weeks ago a BLACK COP shot a unarmed white human in salt lake city & 50% of all crime is committed by blacks 1 rump understand some crime are poverty related but in 2009 AD over 10, 000 white women were raped by blacks FBI REPORTS what the fuck does outrage have to suffice with being poor? ?? Answer nothing & anyone who rapes person should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False
535,UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops simply mortal tell this dumb can girl 1, 600 unarmed white people every year are killed by blacks & 3 weeks ago a BLACK fuzz shot a unarmed white isle of man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related but in 2009 AD over 10, 000 white women were raped by blacks FBI REPORTS what the shtup does rape have to do with being poor? ?? Answer nothing & anyone world health organization rapes someone should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False
535,UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not real care to much for some cops but somebody tell this dumb ass girl 1, 600 unarmed white mass every year are killed by blacks & trinity weeks ago a BLACK COP shot a unarmed white man in salt lake city & l% of all crime is committed by blacks I can understand some crimes be poverty related but in 2009 AD over 10, 000 white women were violate by blacks FBI REPORTS what the fuck does rape make to do with being poor? ?? Result nothing & anyone who rapes someone should be hanged by the neck until utter.",True,True,False,True,True,False,False,False,False,False,False,False
535,UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but person tell this dumb ass girl 1, 600 unarmed white people every year are killed by blacks & trinity weeks ago a shirley temple copper shot a unarmed snowy man in salt lake city & 50% of all crime is committed by blacks I stool understand some crimes are poverty related but in 2009 AD over 10, 000 white womanhood were rap by blacks FBI REPORTS what the fuck does rape have to do with being poor? ?? Answer nothing & anyone who rapes someone should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False
536,UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,"Hey Rogan tell them "" good cops ""  to put them bad ones in jail",False,False,False,False,False,False,False,False,False,False,False,False
537,UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely difficult job that not many are qualified to handle. And yes there are lots of good cops out there. However, as intelligent and as unplugged out of the ""matrix"" as Joe always claim to be, he seems to be completely unaware or is ignoring the reality of this country's corrupt prison industrial complex and their ties to our failed judicial system, as well as the racial agenda behind police brutality...",True,True,False,True,False,False,False,False,False,False,False,False
537,UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely difficult job that not many are qualified to treat. And yes there are lots of good fuzz prohibited on that point. However, as intelligent and as unplugged proscribed of the "" matrix "" as Joe always claim to live, he seems to be all unaware or is ignoring the reality of this country ' s corrupt prison industrial complex and their ties to our failed judicial system, as well as the racial agenda behind police barbarism. ..",True,True,False,True,False,False,False,False,False,False,False,False
537,UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely difficult job that not many are qualified to handle. And yes there are lots of good copper out there. However, as intelligent and as unplugged out of the "" matrix "" as Joe perpetually claim to be, he seems to be whole unaware or comprise ignoring the reality of this country ' s corrupt prison industrial complex and their ties to our give out judicial organisation, as well as the racial agenda behind police brutality. ..",True,True,False,True,False,False,False,False,False,False,False,False
537,UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely unmanageable job that not many are qualified to handle. And yes there are lots of good cops out there. Even so, as intelligent and as unplugged out of the "" matrix "" as Joe always claim to be, he appear to be completely unaware or is ignoring the reality of this country ' s corrupt prison industrial complex and their ties to our fail judicial system, every bit well as the racial agenda behind police brutality. ..",True,True,False,True,False,False,False,False,False,False,False,False
537,UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop be an extremely unmanageable chore that not many are qualified to handle. And yes there are lots of honorable cops out there. However, as intelligent and as unplugged out of the "" matrix "" as Joe always claim to exist, he seems to be completely unaware or is ignoring the reality of this country ' s corrupt prison industrial complex and their ties to our failed judicial organization, as well as the racial agenda behind police brutality. ..",True,True,False,True,False,False,False,False,False,False,False,False
537,UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"1 harmonize with Joe that being a cop is an extremely difficult job that not many are qualified to handle. And yes there are lots of good cops prohibited there. However, as intelligent and as unplugged out of the "" matrix "" as Joe always claim to be, he seems to be completely unaware or is ignoring the reality of this country ' s corrupt prison industrial building complex and their ties to our failed judicial system, as well as the racial agenda behind police brutality. ..",True,True,False,True,False,False,False,False,False,False,False,False
