CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,is_toxic,text_cleaned,cleaned_length,cleaned_word_count
Ugiz7HHQIvTRqHgCoAEC,9pr1oE34bIM,"The music references sex, drugs, stealing, murder, etc.

...ya, pretty much all rap music is like that",False,False,False,False,False,False,False,False,False,False,False,False,0,music reference sex drug stealing murder etc ya pretty much rap music like,74,13
Ugiz8myZ5rjRKngCoAEC,9pr1oE34bIM,"A good job of of determining what occurred before Brown was killed. However, why it occurred is not a simple matter of racism, police abuse or anything mentioned. Question everything. Until we pull back the curtain to see the wizard is an illusion and we are all one and all life is energy and sacred... and turn off the TV. Peace, love and appreciation.",False,False,False,False,False,False,False,False,False,False,False,False,0,good job determining occurred brown killed however occurred not simple matter racism police abuse anything mentioned question everything pull back curtain see wizard illusion one life energy sacred turn tv peace love appreciation,229,33
UgiZMAhCt-R4rXgCoAEC,9pr1oE34bIM,"Dear Mr. Stefan Molyneux. Why don't you add to your videos regarding Michael Brown that the Ferguson PD has a horrible history of lying and corruption? If you are smart as I think you are, why not make a statement about how massive authoritarian corruption has a negative impact on the community it serves? And how people eventually get fed up and have no choice but to disregard the law and/or fight back? What did the cop do to merit a charge from Mr Brown? If indeed that is what happened?",False,False,False,False,False,False,False,False,False,False,False,False,0,dear mr stefan molyneux not add video regarding michael brown ferguson pd horrible history lying corruption smart think not make statement massive authoritarian corruption negative impact community serf people eventually get fed no choice disregard law andor fight back cop merit charge mr brown indeed happened,311,46
Ugj0S6GYM3yCc3gCoAEC,9pr1oE34bIM,"Pathetic pseudo philosophy, you vile little man. ",True,True,False,False,False,False,False,False,False,False,False,False,1,pathetic pseudo philosophy vile little man,42,6
Ugj0Z8ZQzjZMq3gCoAEC,9pr1oE34bIM,The chief is not black you are lying ,False,False,False,False,False,False,False,False,False,False,False,False,0,chief not black lying,21,4
Ugj21C3HseoGPHgCoAEC,9pr1oE34bIM,What Is Mr browns side oh he is dead.,False,False,False,False,False,False,False,False,False,False,False,False,0,mr brown side oh dead,21,5
Ugj2qHC0gktMKXgCoAEC,9pr1oE34bIM,"exactly right Stefan , crime and bad decisions creates poverty and poor unattractive areas. criminals don't steal necessities .. it's just to get ""respect"" from their homies. pathetic",True,True,False,True,False,False,False,False,False,False,False,False,1,exactly right stefan crime bad decision creates poverty poor unattractive area criminal not steal necessity get respect homies pathetic,135,19
Ugj40v4M5IYEGHgCoAEC,9pr1oE34bIM,Brown was a piece of shit and the world is better off without him.,True,True,False,False,False,False,False,False,False,False,False,False,1,brown piece shit world better without,37,6
Ugj5NyPZi71gHngCoAEC,9pr1oE34bIM,"Stefan.....  Please.....  Ummm, facts?????  How can ya ""philosophize"" without 'em?",False,False,False,False,False,False,False,False,False,False,False,False,0,stefan please ummm fact ya philosophize without em,50,8
Ugj5pbZpyIAJUHgCoAEC,9pr1oE34bIM,"BLACKS ARE TIRED OF BEING KILLED FOR NOTHING, HE DIDN'T HAD A WEAPON, SO YOU SHUT YOUR ASS WHITE DEVIL. ALL WHITE PEOPLE ARE EVIL.",True,False,False,False,False,True,True,False,False,False,False,False,1,black tired killed nothing not weapon shut as white devil white people evil,75,13
Ugj5wkeg50LL93gCoAEC,9pr1oE34bIM,I am not against most of what is being presented here. I don't believe that Mike Brown was innocent. I believe he acted arrogantly and disrespectfully toward the officer and that it could have led to all of this. BUT... I hate the fact that the officer is being compared to George Zimmerman. Zimmerman was a jerk who shouldve been minding his business and not trying to be a wanna-be cop. The officer has a right and a duty to confront the situation in the way that he did. Zimmerman could have easily walked away and stayed on the phone with the dispatcher.,False,False,False,False,False,False,False,False,False,False,False,False,0,not presented not believe mike brown innocent believe acted arrogantly disrespectfully toward officer could led hate fact officer compared george zimmerman zimmerman jerk shouldve minding business not trying wannabe cop officer right duty confront situation way zimmerman could easily walked away stayed phone dispatcher,320,44
Ugj6nZkcYnmMc3gCoAEC,9pr1oE34bIM,"This makes me so damn angry.  All of this over some worthless thug who got himself shot?  The protests, those animals looting and tearing shit up in their own neighborhoods over this?  This is why everyone thinks the black community is fucked up, because it is fucked up.",True,True,False,False,False,True,True,False,False,False,False,False,1,make damn angry worthless thug got shot protest animal looting tearing shit neighborhood everyone think black community fucked fucked,133,19
Ugj6uLTt0_Weu3gCoAEC,9pr1oE34bIM," Kajieme Powell Shooting Video Disturbs For So Many Reasons

that is the link to the video i mentoned",False,False,False,False,False,False,False,False,False,False,False,False,0,kajieme powell shooting video disturbs many reason link video mentoned,70,10
Ugj7vqrD17dRF3gCoAEC,9pr1oE34bIM,Man Stef spitting that fire hot enough to make Dylan jealous 12:26 - 13:34,False,False,False,False,False,False,False,False,False,False,False,False,0,man stef spitting fire hot enough make dylan jealous,52,9
Ugj96ojKH5Ui7XgCoAEC,9pr1oE34bIM,Criminal got shot... Great!,True,True,False,True,False,False,False,False,False,False,False,False,1,criminal got shot great,23,4
Ugj9P4pwefve1XgCoAEC,9pr1oE34bIM,"I have a magic hamster that has drank a lot of lean and has never heard of anyone using Skittles in lean, Jolly Ranchers are the ideal candy to use. Not that I or the magic hamster do not doubt someone using Skittles in lean I just want to point out that in Houston, where lean was quote/unquote ""created"", the magic hamster prefer to use Jolly Ranchers in their lean. ",False,False,False,False,False,False,False,False,False,False,False,False,0,magic hamster drank lot lean never heard anyone using skittle lean jolly rancher ideal candy use not magic hamster not doubt someone using skittle lean want point houston lean quoteunquote created magic hamster prefer use jolly rancher lean,240,38
Ugj9qky2IJzNTngCoAEC,9pr1oE34bIM,"Watching this Video, It is clear that Stefan has seems to buy all the argument in favor of the White Police officer, but not the Dead Black kid. I have watched  other Videos you posted to see if the same patter of bias exist? sure enough , you repeated the same patter of argument against Tryvon Martin. So,you can only convince like minded. You are not different from Alex Jones, and many other White Conservatives who pretend to be against the system only if affect white people. Minorities and Blacks are fair game. So, Stefan, keep preaching your one sided view and you will gain many White admirers who share your view.",False,False,False,False,False,False,False,False,False,False,False,False,0,watching video clear stefan seems buy argument favor white police officer not dead black kid watched video posted see patter bias exist sure enough repeated patter argument tryvon martin soyou convince like minded not different alex jones many white conservative pretend system affect white people minority black fair game stefan keep preaching one sided view gain many white admirer share view,394,61
UgjA7WCImkpudXgCoAEC,9pr1oE34bIM,"Black cop kills white kid...Black kid kills white cop.  Does anyone riot, protest and engage national news?  No.  Race isn't mentioned in either of these circumstances.  So think about it, then ask yourself this question (and answer honestly): Who are the REAL racists in this country? ",True,False,False,False,False,True,True,False,False,False,False,False,1,black cop kill white kidblack kid kill white cop anyone riot protest engage national news no race not mentioned either circumstance think ask question answer honestly real racist country,186,29
UgjaLYTtVFDllngCoAEC,9pr1oE34bIM,"That video of him pushing that clerk around really made me lose any sympathy for him. You can definitely tell from that the guy was most likely a dick.But hell, I need a new TV so I might as well riot and go loot one in his honor",True,True,False,False,False,False,False,False,False,False,False,False,1,video pushing clerk around really made lose sympathy definitely tell guy likely dickbut hell need new tv might well riot go loot one honor,138,24
UgjapiiA0aT2eHgCoAEC,9pr1oE34bIM,"its easy to point out all the negative from the black man and point out the good point of the white man that shit is corny if you wanna be taken seriously tell all the facts good and bad from both parties
from what i know couple a lyrics and pictures showing a middle finger doest justify to be shot 6times
and what the media says is controlled look around the internet the store owner where micheal brown alledgedly stole the cigars said it wasnt micheal brown so the video is bogus
if you think about it with everything that happened cops vs black men in the recent years does it make any sens for a black man to start beating on a policeman run away the policeman start firing micheal stop rush back to the police while his gun is drawn and already fired a shot this is pure bullshit ....!",True,True,False,False,True,False,False,False,False,False,False,False,1,easy point negative black man point good point white man shit corny wanna taken seriously tell fact good bad party know couple lyric picture showing middle finger doest justify shot time medium say controlled look around internet store owner micheal brown alledgedly stole cigar said wasnt micheal brown video bogus think everything happened cop v black men recent year make sen black man start beating policeman run away policeman start firing micheal stop rush back police gun drawn already fired shot pure bullshit,517,83
UgjBsgr52juC5XgCoAEC,9pr1oE34bIM,"Let us look at the facts

Moving away - shots fired - 5 or 6 witness
Arms up - shots fire - 4 witness
Dropping to his knees - shot fired - 3 witness
Audio Recording - 10-12 shots in two groups
Video Recording - spontaneous utterances of he had his hands up etc
Fighting with Officer - Officer by others
Fighting over Weapon in car - Officer by others
Weapon discharged in car - Officer by others
Damage to officers eye - Medical report not released
Officers statement - not released Police logs of incident ( radio report) - not released
I forgot an third review of the wounds that showed he was shot at least twice while ""down"".
 
Any witness yet that support the ""unofficial"" officers's version of the incident?",False,False,False,False,False,False,False,False,False,False,False,False,0,let u look fact moving away shot fired witness arm shot fire witness dropping knee shot fired witness audio recording shot two group video recording spontaneous utterance hand etc fighting officer officer others fighting weapon car officer others weapon discharged car officer others damage officer eye medical report not released officer statement not released police log incident radio report not released forgot third review wound showed shot least twice witness yet support unofficial officerss version incident,515,76
UgjBydVrwgC-AHgCoAEC,9pr1oE34bIM,this dude is lying his azz off... racist cracka,True,True,False,False,False,False,False,False,False,False,False,False,1,dude lying azz racist cracka,28,5
UgjcddF-gK8JbHgCoAEC,9pr1oE34bIM,I couldn't help laughing when you started reciting his rap lyrics. TOO GOOD!,False,False,False,False,False,False,False,False,False,False,False,False,0,could not help laughing started reciting rap lyric good,55,9
UgjCNouAV9C-w3gCoAEC,9pr1oE34bIM,"Holy shit! And I thought Trayvon Martin supporters were imbeciles...

You Michael Brown clowns must be on the dope!",True,True,False,False,False,False,False,False,False,False,False,False,1,holy shit thought trayvon martin supporter imbecile michael brown clown must dope,81,12
UgjcP20e0dVo9XgCoAEC,9pr1oE34bIM,I guess it sucks that those 2 construction workers show up and prove this entire video to be wrong.,True,True,False,False,True,False,False,False,False,False,False,False,1,guess suck construction worker show prove entire video wrong,60,9
UgjDzjqZ_dYyA3gCoAEC,9pr1oE34bIM,"Right on!!! Finally some Sane opinion on this event! These Black bastards are soooooooooo IGNORANT!!! Running around yelling and looting and carrying on, just like in LA Riots.... Same old shit",True,False,False,False,False,True,True,False,False,False,False,False,1,right finally sane opinion event black bastard soooooooooo ignorant running around yelling looting carrying like la riot old shit,129,19
UgjE9_GvZ2H4wngCoAEC,9pr1oE34bIM,This video is so biased and full of shit.,True,True,False,False,True,False,False,False,False,False,False,False,1,video biased full shit,22,4
UgjeQVBkW-0liXgCoAEC,9pr1oE34bIM,Okay but what in the literal fuck do Skittles and tea have to do with lean?,True,True,False,False,True,False,False,False,False,False,False,False,1,okay literal fuck skittle tea lean,34,6
UgjgD-riwa9yRXgCoAEC,9pr1oE34bIM,the people translating that conversation is the funniest saddest shit ever...funny because they're getting it WRONG and sad because people are reaching in every direction to find holes to get this cop off....,False,False,False,False,False,False,False,False,False,False,False,False,0,people translating conversation funniest saddest shit everfunny getting wrong sad people reaching every direction find hole get cop,131,18
UgjGgOEMa0zTS3gCoAEC,9pr1oE34bIM,"So the autopsy showed a number of wounds to the right arm making the scenario of him being shot with his hands raised a lot less likely. Or are we still trying to claim that? Let's see, innocent unarmed gentle giant, minding his own business, gunned down in cold blood for jaywalking by a sadistic, jack-booted, racist thug of a police officer who shot the innocent youth in the back while his hands were raised trying to surrender. I keep forgetting which BS story we are still trying to defend and which claims have been totally refuted by the facts. Regardless, it ""doesn't matter"" because we have already decided that the cop is guilty.",True,True,False,True,False,False,False,False,False,False,False,False,1,autopsy showed number wound right arm making scenario shot hand raised lot less likely still trying claim let u see innocent unarmed gentle giant minding business gunned cold blood jaywalking sadistic jackbooted racist thug police officer shot innocent youth back hand raised trying surrender keep forgetting b story still trying defend claim totally refuted fact regardless not matter already decided cop guilty,412,62
UgjhPS0SJyWdGHgCoAEC,9pr1oE34bIM,This would all stop if the cost for it all came from the black community who created it. No responsibility no worry,False,False,False,False,False,False,False,False,False,False,False,False,0,would stop cost came black community created no responsibility no worry,71,11
UgjHvr0GmG91F3gCoAEC,9pr1oE34bIM,so i can shoot someone because they run at me? lol?,False,False,False,False,False,False,False,False,False,False,False,False,0,shoot someone run lol,21,4
UgjI4sLbI13lfXgCoAEC,9pr1oE34bIM,"Spin it any way you want, he could have been a thug but the police officer would not know either way unless he had a previous offense and remembered him, which he did not. He did not have a weapon, the police are trained and he did not have to shoot him six times. The fact is we will never truly know all the facts. Go sign the petition for police officers to wear cameras on their chests, then there will be no debate about who seems 'threatening.'",False,False,False,False,False,False,False,False,False,False,False,False,0,spin way want could thug police officer would not know either way unless previous offense remembered not not weapon police trained not shoot six time fact never truly know fact go sign petition police officer wear camera chest no debate seems threatening,254,42
UgjIS2s-JKQ7N3gCoAEC,9pr1oE34bIM,"It is odd that Stefan says we should wait to get the facts before judging the cop... but rushes to judgement on the alleged scenario in favor of that cop.

The truth is we don't know and the ""truth"" is a mix of both sides.",False,False,False,False,False,False,False,False,False,False,False,False,0,odd stefan say wait get fact judging cop rush judgement alleged scenario favor cop truth not know truth mix side,112,20
UgjJn8om2tZ30ngCoAEC,9pr1oE34bIM,Advertising & ignorance creates much crime in my opinion.,False,False,False,False,False,False,False,False,False,False,False,False,0,advertising ignorance creates much crime opinion,48,6
UgjJye9wwqEitngCoAEC,9pr1oE34bIM,I THINK THAT GENTLE GIANT WOULD HAVE KILLED YOU AND SONGS AND RAP BOTH TALK BAD,True,True,False,True,False,False,False,False,False,False,False,False,1,think gentle giant would killed song rap talk bad,49,9
UgjkF7A5eFla9HgCoAEC,9pr1oE34bIM,"well, after seeing all the looting and ""protesting"", I would say that he would not have to be high to exhibit very poor decision making.   I also am not impressed by anyone going to ""college"", college is not what it used to be.  It's pretty much an extended childhood for most people who go.",False,False,False,False,False,False,False,False,False,False,False,False,0,well seeing looting protesting would say would not high exhibit poor decision making also not impressed anyone going college college not used pretty much extended childhood people go,182,28
UgjLNhMb6UiTJngCoAEC,9pr1oE34bIM,is this not what tazers are for,False,False,False,False,False,False,False,False,False,False,False,False,0,not tazers,10,2
Ugjm-C4rq2RR9XgCoAEC,9pr1oE34bIM,"It obviously doesn't matter that he smoked Marijuana, but the family's autopsy says he was not shot in the back. This unbiased witness clearly states (3 times) MB was coming at the officer. No mention of hands up.
Witness to Michael Brown Shooting repeats himself 3 times: ""dude kept coming towards the police""",False,False,False,False,False,False,False,False,False,False,False,False,0,obviously not matter smoked marijuana family autopsy say not shot back unbiased witness clearly state time mb coming officer no mention hand witness michael brown shooting repeat time dude kept coming towards police,215,33
Ugjmo852I70RjngCoAEC,9pr1oE34bIM,"This guy is a little biased that's for sure , maybe he should bring up the fact that a taser being used could have avoided all this. Forensics will tell what truly happened but I highly doubt mike brown needed to be shot six times. Or how about calling for back up ?? No one said the cop had to be a hero and handle the two kids by himself especially if they acted aggressively.  To say the cop was completely in the right as this racist Stefan comes off with is crazy.. cops are held to higher standard. First cops mistake not calling for backup, second trying to get out his door right by the kids lol doesn't he remember his training u get out with space between you to handle the situation better. My uncle is a cop and told me this . Also a taser should have been his first move if mike was charging him but before that even he should have pursued a block away and waited for back up .",False,False,False,False,False,False,False,False,False,False,False,False,0,guy little biased sure maybe bring fact taser used could avoided forensics tell truly happened highly doubt mike brown needed shot six time calling back no one said cop hero handle two kid especially acted aggressively say cop completely right racist stefan come crazy cop held higher standard first cop mistake not calling backup second trying get door right kid lol not remember training u get space handle situation better uncle cop told also taser first move mike charging even pursued block away waited back,512,85
UgjMOUYanjnjhHgCoAEC,9pr1oE34bIM,"Public schools are not terrible, the problem is many kids attending these public schools bring all sorts of issues into the classroom. Please don't build strawman characterizations of the left, many of these communities need public financial support because of conservative economic policies that have devastated local economies. Welfare is simply a symptom not a cause.",False,False,False,False,False,False,False,False,False,False,False,False,0,public school not terrible problem many kid attending public school bring sort issue classroom please not build strawman characterization left many community need public financial support conservative economic policy devastated local economy welfare simply symptom not cause,274,37
UgjN5JiqMICWD3gCoAEC,9pr1oE34bIM,"It's taken you 40 minutes to deduce what most reasoned people did within a minute of hearing the story break.

...but thank you anyway.",False,False,False,False,False,False,False,False,False,False,False,False,0,taken minute deduce reasoned people within minute hearing story break thank anyway,82,12
Ugjn5LpbmrWSeHgCoAEC,9pr1oE34bIM,Michael Brown was a home angel but a street devil.  He was no altar boy.  His death was his own doing.,False,False,False,False,False,False,False,False,False,False,False,False,0,michael brown home angel street devil no altar boy death,56,10
Ugjndgn6iu0fZ3gCoAEC,9pr1oE34bIM,"I understand that he committed robbery offense but did he deserve to die.. put him in jail but do not end his life and with Trayvon martin, going to buy skittles, he doesn't deserve death either.. this is totally biased because if he was white he would have been labelled a troubled teenager who was peer pressured to  commit a crime.",False,False,False,False,False,False,False,False,False,False,False,False,0,understand committed robbery offense deserve die put jail not end life trayvon martin going buy skittle not deserve death either totally biased white would labelled troubled teenager peer pressured commit crime,210,31
UgjniGdjP3qMEngCoAEC,9pr1oE34bIM,"Where is the picture of cops injuries, and why wasn't their a ambulance their for the injured officer.",False,False,False,False,False,False,False,False,False,False,False,False,0,picture cop injury not ambulance injured officer,48,7
UgjNJBczsnkZAXgCoAEC,9pr1oE34bIM,Omg when he started rapping I lost it. Lmao,False,False,False,False,False,False,False,False,False,False,False,False,0,omg started rapping lost lmao,29,5
UgjNNeXI49XIWHgCoAEC,9pr1oE34bIM,good one Stefan,False,False,False,False,False,False,False,False,False,False,False,False,0,good one stefan,15,3
UgjOlOPx1b2rRXgCoAEC,9pr1oE34bIM,"you obviously take whoever's word for whatever happened if you're taking an unpopular stance. you try so hard to justify any stance that is contrary to the norm, and although ive loved many of your videos i can no longer watch you take the word of the law enforcement one day and then distrust government the next day. you are insincere, stefan molyneux

-MW",False,False,False,False,False,False,False,False,False,False,False,False,0,obviously take whoevers word whatever happened taking unpopular stance try hard justify stance contrary norm although ive loved many video no longer watch take word law enforcement one day distrust government next day insincere stefan molyneux mw,246,37
UgjP6UNTb1Hco3gCoAEC,9pr1oE34bIM,"Obviously rapping isn't in itself a crime, or on its face indicative of a poor character.  Aesop Rock raps, he doesn't rap about murdering people and beating the shit out of people for fun.  But if you do rap about that stuff, and only that stuff it speaks volumes about your character and how you want to be perceived by the world.  It's absolutely relevant",False,False,False,False,False,False,False,False,False,False,False,False,0,obviously rapping not crime face indicative poor character aesop rock rap not rap murdering people beating shit people fun rap stuff stuff speaks volume character want perceived world absolutely relevant,203,30
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",False,False,False,False,False,False,False,False,False,False,False,False,0,people know ground saying people ferguson saying not blackwhite thing cop stepping boundary said protest daylight peaceful tailgate like cop come militarylike overreactive fwiw,176,24
UgjQ_wZol5DmqHgCoAEC,9pr1oE34bIM,Why not spread the word about the 20 year unarmed white guy shot by a black cop?,False,False,False,False,False,False,False,False,False,False,False,False,0,not spread word year unarmed white guy shot black cop,53,10
UgjQRVW_CrwB_XgCoAEC,9pr1oE34bIM,One of the best breakdowns I have seen yet.   We all need to slow down and think before we act and do things.,False,False,False,False,False,False,False,False,False,False,False,False,0,one best breakdown seen yet need slow think act thing,53,10
UgjQXRKNdpUPu3gCoAEC,9pr1oE34bIM,"If you watch the video that Stef mentions at 21:15 you'll know the truth. 
ALL THE FUCKING EVIDENCE YOU NEED STARTS AT 6:03 THAT'S WHAT HAPPENED. 
The whole thing started in the car, the kid ran, the cop ran after him, and then the kid turned around, charged at the cop, the cop freaks the fuck out, and starts shooting, but the kid comes coming at the cop, and then eventually got hit in the head. The end. ",True,True,False,True,False,False,False,False,False,False,False,False,1,watch video stef mention know truth fucking evidence need start happened whole thing started car kid ran cop ran kid turned around charged cop cop freak fuck start shooting kid come coming cop eventually got hit head end,220,38
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,True,False,False,False,False,True,True,False,False,False,False,False,1,white weak,10,2
Ugjr-OyR73uZKngCoAEC,9pr1oE34bIM,"Stephan, Thank you for the video. It takes all the available information into account and provides a reasonable and rational breakdown.

Now, for your next video. Could you please call it
""The Truth About Police Brutality And The Militarization Of Police In The United States"".

Thank you,
Steve",False,False,False,False,False,False,False,False,False,False,False,False,0,stephan thank video take available information account provides reasonable rational breakdown next video could please call truth police brutality militarization police united state thank steve,192,25
UgjRS-SpJNKl6XgCoAEC,9pr1oE34bIM,"OMG...you did not give the whole story, you only gave one side and only half of it",False,False,False,False,False,False,False,False,False,False,False,False,0,omgyou not give whole story gave one side half,46,9
UgjSbD2eqrAQKngCoAEC,9pr1oE34bIM,The white race is the racist race.,True,False,False,False,False,True,True,False,False,False,False,False,1,white race racist race,22,4
Ugjs-f3G2GK1YXgCoAEC,9pr1oE34bIM,"I don't think somebody deserves to die because they stole some cigars. Fine, if he's a criminal, put him through the legal process. It's in humane to kill him.

Americans treat felons and criminals like they're dogs, as if the moment you commit a minor crime like stealing cigarettes and smoking weed you're no longer a human and don't have the same rights as one. The rap he made is bad in quality and tone, but I don't think it matters; a lot of people produce rap music, and considering that the biggest rappers always talk about 'smoking weed' and 'bitches' and killing people, it's no surprise that brown was probably inspired by them. The only crime we have of Brown is stealing some cigars. That's it.

Tell me, if a white person went into a convenience store and stole some alcohol, and he got shot not even an hour later by police, would you justify the police shooting him?",False,False,False,False,False,False,False,False,False,False,False,False,0,not think somebody deserves die stole cigar fine criminal put legal process humane kill american treat felon criminal like dog moment commit minor crime like stealing cigarette smoking weed no longer human not right one rap made bad quality tone not think matter lot people produce rap music considering biggest rapper always talk smoking weed bitch killing people no surprise brown probably inspired crime brown stealing cigar tell white person went convenience store stole alcohol got shot not even hour later police would justify police shooting,548,86
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",False,False,False,False,False,False,False,False,False,False,False,False,0,charge armed cop dangerous weapon,33,5
UgjtqUBN4nZlJ3gCoAEC,9pr1oE34bIM,"When did coming towards the officer is the same thing as charging the officer, if that person is 35 feet away! No other eyewitness is saying that",False,False,False,False,False,False,False,False,False,False,False,False,0,coming towards officer thing charging officer person foot away no eyewitness saying,83,12
UgjTUpHCXLVsMXgCoAEC,9pr1oE34bIM,"Stef if you're for a stateless society, then the discussion of the existence of the cops is useless. You know that the cops are here to protect the state and the corporations and they have to take decisions on the existence of people in only two seconds waw. ",False,False,False,False,False,False,False,False,False,False,False,False,0,stef stateless society discussion existence cop useless know cop protect state corporation take decision existence people two second waw,136,19
UgjusmCgePNI53gCoAEC,9pr1oE34bIM,Once again molyneux spreads complete information that is complete garbage.,True,True,False,True,False,False,False,False,False,False,False,False,1,molyneux spread complete information complete garbage,53,6
UgjVdpqu_pKsEHgCoAEC,9pr1oE34bIM,"Your time sequence of the events are all wrong, there was no 911 call made to report a robbery and officer darren Wilson was not dispatched to any crime scene, even the police chief said that publicly.",False,False,False,False,False,False,False,False,False,False,False,False,0,time sequence event wrong no call made report robbery officer darren wilson not dispatched crime scene even police chief said publicly,134,21
UgjVUB7Ghp2n1XgCoAEC,9pr1oE34bIM,Thank you,False,False,False,False,False,False,False,False,False,False,False,False,0,thank,5,1
UgjvXESe-olTwXgCoAEC,9pr1oE34bIM,White Supremacy at its best !,True,False,False,False,False,True,True,False,False,False,False,False,1,white supremacy best,20,3
Ugjw4pEB_XxsF3gCoAEC,9pr1oE34bIM,"It's amazing the ONLY info on the police officer is that he is given an award. He couldn't find nothing else. Plus there were 4 other witness that support the opposing view but he state what a friend of the officer Wilson wife says repeatedly as fact. The was nothing but a hit piece on Michael brown. How long does it take to tell the truth.  It's been 9 days and we still don't have a statement from the officer. But they were quick to release dirt on Micheal brown.  Are you smelling it yet???  Are they waiting too see if any video are out there that caught this incident???  It don't take 9 plus days to show his written report. UNLESS ITS FILLED WITH LIES!!!  Truth don't change and doesn't need preparation, you just simply tell it.",False,False,False,False,False,False,False,False,False,False,False,False,0,amazing info police officer given award could not find nothing else plus witness support opposing view state friend officer wilson wife say repeatedly fact nothing hit piece michael brown long take tell truth day still not statement officer quick release dirt micheal brown smelling yet waiting see video caught incident not take plus day show written report unless filled lie truth not change not need preparation simply tell,426,68
Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would not have been going to college if he had lived. He would have been in the county jail awaiting trial for robbery, assault on a police officer and maybe even attempted murder",True,True,False,False,False,False,False,False,False,False,False,False,1,michael brown would not going college lived would county jail awaiting trial robbery assault police officer maybe even attempted murder,135,20
UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was surrendering?  I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint.  Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole's murder? Explain the shots to Brown's back?  You conveniently omit this information.  All witnesses state that Brown's was surrendering except the 2 you mentioned.  I have not seen a single picture of the injuries sustained by the police officer who Brown allegedly beat.  Do you actually believe that if such pictures existed that they would not be all over the media by now?  I am not saying that the officer's actions were motivated by racism.  I am saying that the officer probably has psychopathic tendencies.  It seems that there are more of these types being hired to police the streets of the USA.  

Great presentation, but highly hypocritical..    ",True,True,False,True,False,False,False,False,False,False,False,False,1,construction worker working area saw incident stated brown hand raised surrendering find interesting witness account limited solely account support minority viewpoint additionally innocent proven guilty mindset oj simpson charged nicoles murder explain shot brown back conveniently omit information witness state brown surrendering except mentioned not seen single picture injury sustained police officer brown allegedly beat actually believe picture existed would not medium not saying officer action motivated racism saying officer probably psychopathic tendency seems type hired police street usa great presentation highly hypocritical,638,83
UgjxVU0ok82_bXgCoAEC,9pr1oE34bIM,"You call yourself an anarchist but defend a cop shooting an unarmed civilian. I'm highly disappointed. At the beginning of your video you referred to yourself as a ""square"" because you didn't know what a blunt is. It's much worse than that Stefan, you're incredibly out of touch as evidence by your complete ignorance towards black/hip hop culture and slang. If you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class America. ",False,False,False,False,False,False,False,False,False,False,False,False,0,call anarchist defend cop shooting unarmed civilian highly disappointed beginning video referred square not know blunt much worse stefan incredibly touch evidence complete ignorance towards blackhip hop culture slang start smoking blunts listening hip hop would likely gain enlightened understanding life like lower class america,329,45
UgjydCBc6g_p63gCoAEC,9pr1oE34bIM,"""Almost floor shaving quality cigars...""



Cmon on, keep the sensationalism down can you?


Other than that one comment, this video is perfect. Well thought out, well put.",False,False,False,False,False,False,False,False,False,False,False,False,0,almost floor shaving quality cigar cmon keep sensationalism one comment video perfect well thought well put,107,16
UgjZ02fatvBFd3gCoAEC,9pr1oE34bIM," Thank you, Stefan.  Humorous, tragic  and enlightening.  From California.",False,False,False,False,False,False,False,False,False,False,False,False,0,thank stefan humorous tragic enlightening california,52,6
Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous seeing this video over a year after. We all know “hands up don’t shoot” is bullshit. Still a tragedy but let’s not keep exploiting this mans death. No good has come from this in anyway shape or form.,True,True,False,False,False,False,False,False,False,False,False,False,1,comment fucking ridiculous seeing video year know “hands don’t shoot” bullshit still tragedy let’s not keep exploiting man death no good come anyway shape form,159,25
UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“Black thugs” what’s your plan @seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False,1,“black thugs” what’s plan seattlemqrksjoin tf,45,6
UgwU3r9jBORORMSF-Gt4AaABAg,9pr1oE34bIM,He said nigga way too many times,False,False,False,False,False,False,False,False,False,False,False,False,0,said nigga way many time,24,5
